Longitude,Latitude,date,tmin,tmax,prec,rhmax,rhmin,wind,rad
12.44986,45.64986,12/2/2004,6.28,9.79,3.7,100,87,1.574074074,1.762
12.44986,45.64986,12/3/2004,6.26,11.4,1.9,100,78,1.736111111,3.618
12.44986,45.64986,12/4/2004,5.54,11.48,5.2,96,58,5.752314815,4.333
12.44986,45.64986,12/5/2004,7.61,10.48,9.3,85,50,7.75462963,1.493
12.44986,45.64986,12/6/2004,7.77,13.44,0,80,57,7.1875,5.185
12.44986,45.64986,12/7/2004,3.93,14.01,0,73,41,6.030092593,6.483
12.44986,45.64986,12/8/2004,2.81,11.56,0,72,40,7.650462963,5.719
12.44986,45.64986,12/9/2004,2.11,12.17,0,61,32,8.969907407,6.467
12.44986,45.64986,12/10/2004,0.54,11.06,0,46,28,8.958333333,6.292
12.44986,45.64986,12/11/2004,0.51,13.6,0,48,13,6.111111111,6.486
12.44986,45.64986,12/12/2004,-1.19,12.07,0,51,16,5.3125,6.414
12.44986,45.64986,12/13/2004,-0.76,10.8,0,60,35,6.238425926,6.308
12.44986,45.64986,12/14/2004,-1.96,11.48,0,55,27,6.81712963,6.404
12.44986,45.64986,12/15/2004,-1.65,10.43,0,59,23,5.763888889,6.269
12.44986,45.64986,12/16/2004,-0.86,7.46,3.3,97,53,5.810185185,1.233
12.44986,45.64986,12/17/2004,3.48,9.82,0.8,99,81,3.356481481,1.886
12.44986,45.64986,12/18/2004,3.2,12.1,0,99,12,3.275462963,5.372
12.44986,45.64986,12/19/2004,-1.72,6.91,0,66,23,4.780092593,4.029
12.44986,45.64986,12/20/2004,1.21,7.87,0,50,17,3.564814815,6.7
12.44986,45.64986,12/21/2004,-3.03,7.66,0,32,10,4.953703704,6.53
12.44986,45.64986,12/22/2004,-2.32,6.22,0,43,13,5.05787037,6.6
12.44986,45.64986,12/23/2004,-3.96,6.52,0,53,23,3.298611111,5.296
12.44986,45.64986,12/24/2004,-4.33,5.22,0,78,48,4.097222222,1.436
12.44986,45.64986,12/25/2004,0.92,6.36,11.8,99,73,2.75462963,1.02
12.44986,45.64986,12/26/2004,4,8.97,32,100,88,6.631944444,0.224
12.44986,45.64986,12/27/2004,6.07,8.88,3.8,95,84,5.277777778,1.464
12.44986,45.64986,12/28/2004,4.82,10.78,2.9,92,64,5.625,4.742
12.44986,45.64986,12/29/2004,3.17,10.4,0,82,30,1.921296296,5.703
12.44986,45.64986,12/30/2004,-0.46,8.71,0,66,26,3.009259259,6.558
12.44986,45.64986,12/31/2004,-1.3,9.82,0,70,19,5.122222222,6.539
12.44986,45.64986,1/1/2005,-0.88,11.65,0,54,14,4.456018519,6.46
12.44986,45.64986,1/2/2005,-0.71,8.38,0,79,47,3.344907407,5.318
12.44986,45.64986,1/3/2005,-0.45,10.87,0,69,32,3.877314815,6.323
12.44986,45.64986,1/4/2005,-1.05,8.72,0,82,66,4.409722222,2.192
12.44986,45.64986,1/5/2005,-1.97,9.92,0,86,66,3.611111111,4.449
12.44986,45.64986,1/6/2005,-1.77,9.94,0,92,74,3.37962963,4.572
12.44986,45.64986,1/7/2005,-1.81,9.01,0,97,57,3.506944444,6.198
12.44986,45.64986,1/8/2005,-2.05,5.26,0,100,77,1.81712963,1.632
12.44986,45.64986,1/9/2005,1.17,8.23,0,100,90,1.342592593,0.658
12.44986,45.64986,1/10/2005,0.37,9.58,0,98,71,2.071759259,6.095
12.44986,45.64986,1/11/2005,-2.19,9.29,0,93,70,3.622685185,2.051
12.44986,45.64986,1/12/2005,-0.03,8.53,0,94,60,3.657407407,6.689
12.44986,45.64986,1/13/2005,-2.12,6.51,0,93,57,3.101851852,5.189
12.44986,45.64986,1/14/2005,-2.92,3.95,0,73,31,3.4375,6.743
12.44986,45.64986,1/15/2005,-3.89,3.92,0,72,45,3.715277778,6.597
12.44986,45.64986,1/16/2005,-4.34,6.81,0,65,27,4.016203704,7.274
12.44986,45.64986,1/17/2005,-4.38,6.81,0,58,10,5.486111111,7.769
12.44986,45.64986,1/18/2005,-4.13,2.56,9.8,96,39,3.75,3.158
12.44986,45.64986,1/19/2005,-0.97,8.44,2,98,40,4.780092593,2.875
12.44986,45.64986,1/20/2005,-1.82,9.16,0,75,27,3.854166667,7.02
12.44986,45.64986,1/21/2005,-2.03,9.94,0,75,50,3.75,6.793
12.44986,45.64986,1/22/2005,-1.11,11.07,0,72,11,4.872685185,8.543
12.44986,45.64986,1/23/2005,-2.26,6.24,0,76,20,4.31712963,4.149
12.44986,45.64986,1/24/2005,-2.36,5.87,0,57,16,3.715277778,4.605
12.44986,45.64986,1/25/2005,-0.99,6.04,0,18,10,3.229166667,5.212
12.44986,45.64986,1/26/2005,-1.63,5.23,0,35,10,3.356481481,1.878
12.44986,45.64986,1/27/2005,-1.21,5.77,0,54,10,2.511574074,8.049
12.44986,45.64986,1/28/2005,-4.05,2.1,0,45,19,5.671296296,5.117
12.44986,45.64986,1/29/2005,-4.24,2.98,0,40,15,5.68287037,5.99
12.44986,45.64986,1/30/2005,-4.87,5.19,0,32,10,6.319444444,9.265
12.44986,45.64986,1/31/2005,-5.61,6.36,0,47,10,3.488888889,8.322
12.44986,45.64986,2/1/2005,-3.02,10.39,0,59,11,4.386574074,9.59
12.44986,45.64986,2/2/2005,-2.47,10.35,0,45,10,3.75,8.139
12.44986,45.64986,2/3/2005,-2.98,11.45,0,53,10,4.247685185,9.671
12.44986,45.64986,2/4/2005,0.81,7.47,0,63,33,3.587962963,4.478
12.44986,45.64986,2/5/2005,-2.07,6.16,0,62,11,4.409722222,10.234
12.44986,45.64986,2/6/2005,-4.49,5.2,0,46,11,7.395833333,10.292
12.44986,45.64986,2/7/2005,-3.72,4.32,0,33,10,8.125,10.465
12.44986,45.64986,2/8/2005,-4.07,5.48,0,37,11,6.62037037,10.332
12.44986,45.64986,2/9/2005,-5.7,9.23,0,36,10,5.949074074,10.372
12.44986,45.64986,2/10/2005,-3.66,11.23,0,41,10,4.00462963,10.475
12.44986,45.64986,2/11/2005,-1.52,9.36,0,47,11,3.541666667,6.108
12.44986,45.64986,2/12/2005,-0.15,8.97,0,100,46,3.518518519,2.463
12.44986,45.64986,2/13/2005,1.93,10.89,0,100,69,2.824074074,6.852
12.44986,45.64986,2/14/2005,1.03,11.23,0,76,11,3.113425926,11.006
12.44986,45.64986,2/15/2005,-1.3,9.24,0,49,10,2.465277778,7.369
12.44986,45.64986,2/16/2005,0.79,8.97,0,60,11,1.967592593,9.448
12.44986,45.64986,2/17/2005,-1.06,8.12,0,50,11,1.921296296,5.866
12.44986,45.64986,2/18/2005,-1.58,9.22,0,57,16,3.287037037,10.052
12.44986,45.64986,2/19/2005,-3.73,8.83,0,65,22,3.611111111,10.813
12.44986,45.64986,2/20/2005,-1.9,6.91,0,63,25,7.152777778,7.04
12.44986,45.64986,2/21/2005,-0.93,3.32,4.5,94,39,7.696759259,2.398
12.44986,45.64986,2/22/2005,-0.89,4.17,3.1,94,57,4.12037037,9.359
12.44986,45.64986,2/23/2005,-1.24,5.31,0,100,44,2.662037037,5.755
12.44986,45.64986,2/24/2005,-2.47,7.7,0,82,47,3.171296296,11.04
12.44986,45.64986,2/25/2005,-0.2,7.45,0,78,47,4.016203704,5.1
12.44986,45.64986,2/26/2005,-0.87,7.76,0,76,32,4.571759259,10.307
12.44986,45.64986,2/27/2005,-1.54,6.46,0,60,13,2.974537037,8.48
12.44986,45.64986,2/28/2005,-2.97,2.64,0,33,11,4.088888889,13.463
12.44986,45.64986,3/1/2005,-8.05,3.32,0,33,11,3.298611111,15.434
12.44986,45.64986,3/2/2005,-7.23,6.09,0,32,10,6.19212963,15.426
12.44986,45.64986,3/3/2005,-6.11,4.3,0,100,17,4.375,8.295
12.44986,45.64986,3/4/2005,-1.84,6.27,0,97,67,3.888888889,9.624
12.44986,45.64986,3/5/2005,-2.77,7.98,0,71,27,3.599537037,14.507
12.44986,45.64986,3/6/2005,-2.86,8.33,0,78,21,3.854166667,11.765
12.44986,45.64986,3/7/2005,-2.72,8.02,0,52,11,3.009259259,14.943
12.44986,45.64986,3/8/2005,-2.29,12.31,0,66,12,3.333333333,15.212
12.44986,45.64986,3/9/2005,0.03,11.23,0,70,24,3.599537037,13.795
12.44986,45.64986,3/10/2005,-0.45,11.32,0,70,23,5.740740741,16.111
12.44986,45.64986,3/11/2005,-0.53,10.05,0,94,45,2.858796296,2.48
12.44986,45.64986,3/12/2005,0.03,13.05,0,96,75,3.043981481,1.75
12.44986,45.64986,3/13/2005,1.06,14,0,90,11,4.189814815,17.592
12.44986,45.64986,3/14/2005,1.84,13.27,0,100,31,3.425925926,14.267
12.44986,45.64986,3/15/2005,2.46,15,0,92,37,3.090277778,14.716
12.44986,45.64986,3/16/2005,2.66,15.82,0,89,39,3.472222222,15.593
12.44986,45.64986,3/17/2005,2.13,17.08,0,93,44,3.090277778,14.239
12.44986,45.64986,3/18/2005,4.71,18.58,0,87,33,3.06712963,15.622
12.44986,45.64986,3/19/2005,5.65,17.59,0,88,45,3.599537037,10.146
12.44986,45.64986,3/20/2005,5.22,14.89,0,58,23,9.513888889,16.04
12.44986,45.64986,3/21/2005,7.13,14.56,0,52,20,5.497685185,13.057
12.44986,45.64986,3/22/2005,4.59,13.48,0,75,29,3.784722222,8.772
12.44986,45.64986,3/23/2005,6.41,14.36,0,77,39,2.222222222,5.538
12.44986,45.64986,3/24/2005,5.56,15.04,0.8,95,63,2.002314815,9.568
12.44986,45.64986,3/25/2005,9.45,14.83,2.9,100,92,2.280092593,1.881
12.44986,45.64986,3/26/2005,8.63,14.37,0,100,87,1.076388889,4.026
12.44986,45.64986,3/27/2005,10.04,16.74,0,100,68,2.013888889,9.697
12.44986,45.64986,3/28/2005,8.68,20,0,100,61,2.407407407,15.782
12.44986,45.64986,3/29/2005,8.4,18.24,0,97,56,3.564814815,12.295
12.44986,45.64986,3/30/2005,9.38,18.81,0,86,33,4.12037037,15.636
12.44986,45.64986,3/31/2005,9.7,18.21,0,66,30,5.177777778,15.095
12.44986,45.64986,4/1/2005,6.94,16.89,0,53,10,5.543981481,19.221
12.44986,45.64986,4/2/2005,4.82,15.41,0,69,11,3.726851852,21.202
12.44986,45.64986,4/3/2005,3.06,16.38,0,66,11,2.962962963,20.505
12.44986,45.64986,4/4/2005,3.07,16.04,0,69,13,3.136574074,20.432
12.44986,45.64986,4/5/2005,2.55,16.24,0,68,11,2.685185185,16.674
12.44986,45.64986,4/6/2005,3.93,16.38,0,89,36,3.101851852,19.717
12.44986,45.64986,4/7/2005,5.25,15.87,0,91,15,2.453703704,16.452
12.44986,45.64986,4/8/2005,9.43,17.63,17.5,99,49,3.946759259,14.038
12.44986,45.64986,4/9/2005,8.93,15.69,3.8,100,78,3.263888889,1.952
12.44986,45.64986,4/10/2005,9.11,11.9,10,89,52,5.486111111,3.621
12.44986,45.64986,4/11/2005,7.25,13.77,0,95,45,7.12962963,6.026
12.44986,45.64986,4/12/2005,7.93,15.32,3.9,86,52,3.391203704,8.414
12.44986,45.64986,4/13/2005,5.56,18.55,0,91,51,2.581018519,14.941
12.44986,45.64986,4/14/2005,9.51,19.44,0,99,56,3.553240741,20.384
12.44986,45.64986,4/15/2005,8.85,18.85,0,100,64,2.997685185,17.106
12.44986,45.64986,4/16/2005,9.1,15.57,13.6,100,55,2.777777778,6.339
12.44986,45.64986,4/17/2005,4.74,16.25,0,100,57,2.8125,16.798
12.44986,45.64986,4/18/2005,7.41,17.79,0,97,63,2.488425926,16.183
12.44986,45.64986,4/19/2005,10.65,17.45,6,100,53,3.981481481,10.5
12.44986,45.64986,4/20/2005,9.64,14.76,8.5,100,79,3.298611111,6.491
12.44986,45.64986,4/21/2005,8.02,16.28,5.1,90,43,3.275462963,14.246
12.44986,45.64986,4/22/2005,5.66,14.11,0,86,30,3.171296296,24.488
12.44986,45.64986,4/23/2005,4.96,14.77,0,91,56,2.280092593,10.943
12.44986,45.64986,4/24/2005,9.33,13.98,17.3,100,71,3.032407407,2.891
12.44986,45.64986,4/25/2005,9.97,17.93,13.4,100,77,2.546296296,5.471
12.44986,45.64986,4/26/2005,8.41,19.4,0,100,57,2.534722222,19.952
12.44986,45.64986,4/27/2005,9.42,19.2,0,97,49,3.055555556,23.052
12.44986,45.64986,4/28/2005,11.34,21.39,0,86,34,4.050925926,19.598
12.44986,45.64986,4/29/2005,12.73,21.5,0,72,39,3.391203704,14.282
12.44986,45.64986,4/30/2005,10.57,22.97,0,83,36,3.088888889,21.101
12.44986,45.64986,5/1/2005,11.59,23.65,0,84,37,3.368055556,23.735
12.44986,45.64986,5/2/2005,12.31,22.98,0,84,29,2.951388889,24.062
12.44986,45.64986,5/3/2005,12.88,24.63,0,89,49,3.69212963,18.042
12.44986,45.64986,5/4/2005,13.04,22.93,9.8,99,38,2.592592593,23.711
12.44986,45.64986,5/5/2005,11.52,18.13,3.5,98,71,2.916666667,6.669
12.44986,45.64986,5/6/2005,10.5,22.88,0,97,38,3.368055556,20.832
12.44986,45.64986,5/7/2005,10.49,20.71,0,96,44,3.703703704,21.147
12.44986,45.64986,5/8/2005,10,21.39,0,90,12,4.884259259,24.086
12.44986,45.64986,5/9/2005,10.34,14.9,2.3,68,30,5.949074074,18.486
12.44986,45.64986,5/10/2005,8.75,16.78,0,82,39,5.023148148,11.034
12.44986,45.64986,5/11/2005,10.41,18.72,0,76,26,3.287037037,19.596
12.44986,45.64986,5/12/2005,10.2,20.53,0,68,12,4.606481481,27.643
12.44986,45.64986,5/13/2005,10.17,21.52,0,53,15,4.398148148,23.99
12.44986,45.64986,5/14/2005,11.81,19.7,3,100,32,3.310185185,10.524
12.44986,45.64986,5/15/2005,10.78,20.4,0,100,63,2.037037037,17.579
12.44986,45.64986,5/16/2005,11.96,20.93,0,98,56,2.986111111,20.062
12.44986,45.64986,5/17/2005,12.86,21.67,16.4,100,53,2.8125,17.306
12.44986,45.64986,5/18/2005,12.69,20.56,5.4,100,51,2.858796296,14.606
12.44986,45.64986,5/19/2005,13.46,21.61,0,89,36,2.071759259,20.138
12.44986,45.64986,5/20/2005,12.52,22.07,0,82,38,3.449074074,25.91
12.44986,45.64986,5/21/2005,12.78,23.91,0,93,41,2.824074074,26.773
12.44986,45.64986,5/22/2005,14.75,24.51,0,93,33,3.333333333,24.108
12.44986,45.64986,5/23/2005,14.63,22.46,1.3,88,36,3.263888889,15.439
12.44986,45.64986,5/24/2005,12.76,25.76,0,80,24,3.009259259,26.688
12.44986,45.64986,5/25/2005,14.83,25.69,0,67,31,2.685185185,27.815
12.44986,45.64986,5/26/2005,15.57,27.91,0,69,23,3.171296296,28.065
12.44986,45.64986,5/27/2005,17.11,28.32,0,65,23,4.189814815,27.854
12.44986,45.64986,5/28/2005,16.42,31.05,0,63,18,3.865740741,27.315
12.44986,45.64986,5/29/2005,18.71,31.84,0,70,21,3.784722222,27.264
12.44986,45.64986,5/30/2005,17.78,29.9,0,75,21,3.622685185,27.099
12.44986,45.64986,5/31/2005,20.21,26.32,0,88,51,5.533333333,9.138
12.44986,45.64986,6/1/2005,17.38,25.59,0,54,24,3.75,25.138
12.44986,45.64986,6/2/2005,18.13,25.63,0,67,20,3.356481481,25.142
12.44986,45.64986,6/3/2005,14.7,27.34,0,68,14,3.553240741,27.468
12.44986,45.64986,6/4/2005,16.03,25.51,0,99,18,3.020833333,21.168
12.44986,45.64986,6/5/2005,17.11,23.71,0,93,40,6.145833333,19.598
12.44986,45.64986,6/6/2005,15.03,24.74,0,76,24,4.62962963,19.348
12.44986,45.64986,6/7/2005,13.57,24.14,0,77,12,4.270833333,17.389
12.44986,45.64986,6/8/2005,11.2,22.08,0,66,11,3.333333333,27.738
12.44986,45.64986,6/9/2005,12.12,20.66,0,48,13,2.361111111,21.781
12.44986,45.64986,6/10/2005,10.52,22.66,0,60,11,2.8125,25.355
12.44986,45.64986,6/11/2005,15.32,24.48,0,97,50,4.085648148,11.141
12.44986,45.64986,6/12/2005,13.4,23.05,0,94,66,4.641203704,4.771
12.44986,45.64986,6/13/2005,14.72,23.48,0,99,61,3.773148148,11.678
12.44986,45.64986,6/14/2005,14.9,21.24,3.5,99,35,3.715277778,11.371
12.44986,45.64986,6/15/2005,15.34,25.32,0,100,49,2.858796296,25.609
12.44986,45.64986,6/16/2005,16.14,29.74,0,89,34,3.391203704,21.358
12.44986,45.64986,6/17/2005,17.82,31.41,0,79,18,4.074074074,26.032
12.44986,45.64986,6/18/2005,18.96,30.43,0,72,28,3.483796296,23.233
12.44986,45.64986,6/19/2005,20.33,27.81,0,68,29,3.680555556,27.978
12.44986,45.64986,6/20/2005,18.77,28.43,0,69,32,3.032407407,27.512
12.44986,45.64986,6/21/2005,19.62,29.4,0,81,32,3.368055556,27.067
12.44986,45.64986,6/22/2005,18.78,30.82,0,83,33,3.483796296,24.779
12.44986,45.64986,6/23/2005,20.35,30.73,0,80,26,3.217592593,26.524
12.44986,45.64986,6/24/2005,21.81,30.34,0,83,29,3.761574074,22.788
12.44986,45.64986,6/25/2005,21.11,31.11,0,97,35,3.321759259,25.383
12.44986,45.64986,6/26/2005,20.18,30.76,0,96,38,4.571759259,24.634
12.44986,45.64986,6/27/2005,20.94,31.97,0,87,30,4.270833333,26.668
12.44986,45.64986,6/28/2005,21.64,32.65,0,78,35,4.224537037,23.819
12.44986,45.64986,6/29/2005,21.64,31.77,28.5,100,41,4.293981481,13.805
12.44986,45.64986,6/30/2005,17.74,30.09,13.7,97,39,2.677777778,27.489
12.44986,45.64986,7/1/2005,17.87,26.99,12.6,100,55,3.668981481,7.276
12.44986,45.64986,7/2/2005,16.14,29.11,0,79,20,3.75,25.544
12.44986,45.64986,7/3/2005,17.22,28.73,0,65,25,2.997685185,26.054
12.44986,45.64986,7/4/2005,19.19,28.26,0,76,26,3.194444444,23.787
12.44986,45.64986,7/5/2005,18.34,24.77,5.5,98,69,4.710648148,3.995
12.44986,45.64986,7/6/2005,13.09,25.61,0,77,18,3.252314815,29.332
12.44986,45.64986,7/7/2005,15.65,25.23,5.2,94,40,4.722222222,15.656
12.44986,45.64986,7/8/2005,15.17,24.24,4.5,100,61,4.571759259,16.056
12.44986,45.64986,7/9/2005,15.39,24.35,0,84,58,3.773148148,14.639
12.44986,45.64986,7/10/2005,14.63,26.21,2.8,93,46,3.310185185,16.604
12.44986,45.64986,7/11/2005,16.44,27.51,0,97,41,2.893518519,18.971
12.44986,45.64986,7/12/2005,16.68,28.56,0,87,56,2.1875,13.02
12.44986,45.64986,7/13/2005,18.2,28.02,0,85,34,2.905092593,27.096
12.44986,45.64986,7/14/2005,17.22,29.88,0,73,23,3.009259259,26.36
12.44986,45.64986,7/15/2005,18.5,29.5,0,81,34,3.414351852,24.906
12.44986,45.64986,7/16/2005,18.85,29.83,0,86,27,3.287037037,23.036
12.44986,45.64986,7/17/2005,19.78,29.99,0,90,45,3.159722222,23.316
12.44986,45.64986,7/18/2005,20.77,30.15,2.3,92,40,2.824074074,18.455
12.44986,45.64986,7/19/2005,18.43,29.74,3.4,100,51,2.939814815,23.196
12.44986,45.64986,7/20/2005,19.82,29.47,0,94,36,4.050925926,22.328
12.44986,45.64986,7/21/2005,19.07,30.25,1.4,94,43,5.347222222,22.524
12.44986,45.64986,7/22/2005,16.48,28.34,4.2,93,34,4.375,27.108
12.44986,45.64986,7/23/2005,16.6,26.37,4.3,98,45,3.657407407,19.577
12.44986,45.64986,7/24/2005,16.02,27.28,0,94,42,3.460648148,25.606
12.44986,45.64986,7/25/2005,20.07,27.83,0,95,63,1.828703704,13.706
12.44986,45.64986,7/26/2005,20.69,29.74,0,92,46,3.217592593,22.835
12.44986,45.64986,7/27/2005,20.01,31.39,0,78,32,3.576388889,25.11
12.44986,45.64986,7/28/2005,20.44,31.61,0,84,41,3.321759259,25.172
12.44986,45.64986,7/29/2005,21.96,32.93,0,86,44,3.356481481,23.712
12.44986,45.64986,7/30/2005,22.62,33.47,0,85,26,4.189814815,23.002
12.44986,45.64986,7/31/2005,22.17,33.41,0,72,45,4.633333333,24.683
12.44986,45.64986,8/1/2005,19.61,31.18,0,77,25,5.300925926,25.435
12.44986,45.64986,8/2/2005,19.36,29.6,0,65,33,5.625,18.155
12.44986,45.64986,8/3/2005,19.48,26.58,8.5,100,56,2.939814815,5.274
12.44986,45.64986,8/4/2005,17.77,26.1,0,100,59,2.210648148,15.598
12.44986,45.64986,8/5/2005,15.54,27.57,0,75,17,3.113425926,26.28
12.44986,45.64986,8/6/2005,14.06,26.3,0,85,37,3.37962963,21.545
12.44986,45.64986,8/7/2005,15.54,21.14,2.3,92,42,5.127314815,13.441
12.44986,45.64986,8/8/2005,11.63,24.34,0,79,23,3.715277778,24.301
12.44986,45.64986,8/9/2005,13.31,25.33,0,83,41,3.136574074,16.814
12.44986,45.64986,8/10/2005,14.93,26.12,0,90,36,2.719907407,21.793
12.44986,45.64986,8/11/2005,18.68,24.7,13.1,98,67,2.928240741,11.28
12.44986,45.64986,8/12/2005,17.78,23.97,0,100,47,4.733796296,8.986
12.44986,45.64986,8/13/2005,15.09,27.54,1.8,89,25,4.247685185,22.327
12.44986,45.64986,8/14/2005,16.48,25.87,10.4,94,47,3.993055556,17.039
12.44986,45.64986,8/15/2005,14.2,23.89,3,93,58,2.685185185,11.441
12.44986,45.64986,8/16/2005,13.3,24.17,0,98,55,2.627314815,14.76
12.44986,45.64986,8/17/2005,14.03,28.49,0,91,40,2.581018519,20.658
12.44986,45.64986,8/18/2005,16.67,27.53,0,93,46,3.275462963,22.602
12.44986,45.64986,8/19/2005,16.86,27.16,0,95,50,2.881944444,21.33
12.44986,45.64986,8/20/2005,17.88,25.23,4.6,99,47,3.634259259,14.617
12.44986,45.64986,8/21/2005,16.24,21.12,19.6,100,92,2.418981481,3.855
12.44986,45.64986,8/22/2005,14.06,21.79,4.2,100,87,3.06712963,6.095
12.44986,45.64986,8/23/2005,15.2,23.55,0,99,65,2.638888889,11.225
12.44986,45.64986,8/24/2005,16.85,25.62,0,97,51,2.881944444,18.709
12.44986,45.64986,8/25/2005,16.3,25.48,0,98,49,2.766203704,15.312
12.44986,45.64986,8/26/2005,17.76,27.32,0,100,72,3.391203704,9.045
12.44986,45.64986,8/27/2005,18.24,25.28,14.2,99,54,4.675925926,16.317
12.44986,45.64986,8/28/2005,16.84,23.36,12.1,95,70,3.946759259,6.586
12.44986,45.64986,8/29/2005,17.03,27.54,0,83,45,4.826388889,20.702
12.44986,45.64986,8/30/2005,17.42,28.77,0,85,46,4.444444444,20.761
12.44986,45.64986,8/31/2005,19.6,28.98,0,82,35,4.233333333,20.805
12.44986,45.64986,9/1/2005,19.29,29.85,0,81,39,3.784722222,19.961
12.44986,45.64986,9/2/2005,19.79,30.39,0,86,38,4.189814815,16.814
12.44986,45.64986,9/3/2005,20.19,26.49,0,88,59,3.194444444,7.737
12.44986,45.64986,9/4/2005,16.46,25.26,0,75,39,3.900462963,16.106
12.44986,45.64986,9/5/2005,15.71,25.45,0,76,29,4.027777778,20.183
12.44986,45.64986,9/6/2005,14.95,25.77,0,85,31,3.518518519,19.626
12.44986,45.64986,9/7/2005,15.97,24.17,0,88,51,2.800925926,13.966
12.44986,45.64986,9/8/2005,16.78,26.27,0,97,50,2.280092593,16.703
12.44986,45.64986,9/9/2005,19.59,23.73,3.9,98,76,3.993055556,4.506
12.44986,45.64986,9/10/2005,16.72,25.46,5.4,99,60,2.210648148,14.377
12.44986,45.64986,9/11/2005,16.13,25.52,0,99,76,3.055555556,9.566
12.44986,45.64986,9/12/2005,15.31,25.16,1.4,97,67,3.842592593,7.998
12.44986,45.64986,9/13/2005,14.14,25.99,0,91,44,4.155092593,18.807
12.44986,45.64986,9/14/2005,16.18,26.78,0,82,35,4.068287037,18.5805
12.44986,45.64986,9/15/2005,15.62,26.02,0,95,43,3.368055556,17.373
12.44986,45.64986,9/16/2005,16.64,24.73,0,97,57,2.696759259,7.86
12.44986,45.64986,9/17/2005,17.24,25.18,17.9,94,71,5.324074074,7.089
12.44986,45.64986,9/18/2005,11.95,15.54,8.7,93,70,4.594907407,3.082
12.44986,45.64986,9/19/2005,12.07,19.63,0,88,62,5.023148148,7.509
12.44986,45.64986,9/20/2005,12.19,20.59,0,83,56,3.18287037,9.16
12.44986,45.64986,9/21/2005,12.42,21.48,0,79,53,3.703703704,7.793
12.44986,45.64986,9/22/2005,11.39,21.95,0,71,53,3.113425926,7.052
12.44986,45.64986,9/23/2005,14.12,22.91,0,78,36,3.912037037,15.254
12.44986,45.64986,9/24/2005,12.79,23.45,0,81,40,3.553240741,16.459
12.44986,45.64986,9/25/2005,12.44,23.46,0,86,44,3.819444444,15.489
12.44986,45.64986,9/26/2005,12.74,23.98,0,87,40,3.194444444,15.46
12.44986,45.64986,9/27/2005,13.39,22.94,0,98,51,2.766203704,11.172
12.44986,45.64986,9/28/2005,14.99,23.12,0,97,67,2.488425926,8.311
12.44986,45.64986,9/29/2005,15.06,22.1,5.3,99,82,4.293981481,3.106
12.44986,45.64986,9/30/2005,12.11,21.9,0,87,12,3.8,16.662
12.44986,45.64986,10/1/2005,10.04,19.3,0,75,22,3.460648148,16.169
12.44986,45.64986,10/2/2005,11.08,16.12,12.9,86,54,4.375,3.991
12.44986,45.64986,10/3/2005,10.48,14.79,48.2,99,77,4.444444444,1.35
12.44986,45.64986,10/4/2005,10.82,16.8,11.8,99,73,2.5,2.494
12.44986,45.64986,10/5/2005,11.75,19.34,6.9,99,62,3.06712963,2.772
12.44986,45.64986,10/6/2005,14.29,19.31,3.8,98,55,2.777777778,2.265
12.44986,45.64986,10/7/2005,13.51,18.17,22.8,85,61,5.613425926,3.713
12.44986,45.64986,10/8/2005,12.59,18.67,0,83,47,4.560185185,7.643
12.44986,45.64986,10/9/2005,11.01,20.37,0,74,38,4.31712963,13.418
12.44986,45.64986,10/10/2005,9.69,20.54,0,76,27,4.490740741,13.508
12.44986,45.64986,10/11/2005,9.3,19.46,0,64,23,4.768518519,13.303
12.44986,45.64986,10/12/2005,8.57,18.79,0,70,29,5.011574074,11.85
12.44986,45.64986,10/13/2005,7.06,18.88,0,84,34,3.796296296,12.44
12.44986,45.64986,10/14/2005,6.67,19.16,0,87,45,3.668981481,11.385
12.44986,45.64986,10/15/2005,7.32,19.78,0,84,38,3.981481481,11.942
12.44986,45.64986,10/16/2005,7.28,19.03,0,83,38,3.761574074,12.271
12.44986,45.64986,10/17/2005,9.24,15.47,0,74,34,3.923611111,11.762
12.44986,45.64986,10/18/2005,6.95,15.71,0,78,29,3.622685185,12.933
12.44986,45.64986,10/19/2005,4.4,13.65,0,82,36,2.800925926,9.902
12.44986,45.64986,10/20/2005,9.62,14.25,5.2,98,78,3.113425926,2.551
12.44986,45.64986,10/21/2005,11.05,16.36,2.6,99,97,2.12962963,1.766
12.44986,45.64986,10/22/2005,9,17.88,0.9,99,74,1.643518519,6.212
12.44986,45.64986,10/23/2005,12.48,17.71,0,99,76,0.844907407,5.002
12.44986,45.64986,10/24/2005,13.54,18.76,0,99,77,0.983796296,5.503
12.44986,45.64986,10/25/2005,13.28,18.69,0,99,89,0.289351852,1.686
12.44986,45.64986,10/26/2005,12.29,19.57,0,99,74,0.671296296,5.598
12.44986,45.64986,10/27/2005,9.61,19.15,0,99,66,1.157407407,4.766
12.44986,45.64986,10/28/2005,11.73,18.82,0,99,63,1.168981481,9.164
12.44986,45.64986,10/29/2005,9.01,19.81,0,99,58,2.280092593,9.858
12.44986,45.64986,10/30/2005,7.47,15.51,0,99,70,1.597222222,9.257
12.44986,45.64986,10/31/2005,10.13,15.12,0,96,65,2.755555556,2.109
12.44986,45.64986,11/1/2005,10.79,14.82,0,96,65,2.24537037,2.433
12.44986,45.64986,11/2/2005,10.14,17.44,0,98,68,1.805555556,6.491
